Sale ID,Date,Product,Quantity,Price,Total,Customer ID,Customer Name,Payment Method,Region
3967,2024-08-23,Smartphone,3,192.93,578.79,958ae874-ab4b-4b59-8bff-56e301cb8aa8,David Vargas,Bank Transfer,Europe
3968,2024-01-05,Smartphone,2,288.57,577.14,9c537109-1225-4019-be68-ed608d138c1d,Kelsey Guzman,Bank Transfer,South America
3969,2024-05-21,Mouse,10,17.7,177.0,44200cc6-1fbf-4c97-9c72-2b9c98b43cd1,Michael Wilson,Debit Card,Oceania
3970,2024-05-16,Monitor,4,134.44,537.76,edcf8a1e-d703-4c82-9383-2c3cd0e11380,Amanda Fuller,Cash,South America
3971,2024-06-19,Mouse,9,86.46,778.14,5ba2d509-1acc-499d-b669-9e3758b3aa51,Michelle Walter,Debit Card,South America
3972,2024-03-27,Keyboard,6,47.7,286.2,a5052761-4211-4b69-a4a7-bd6e8ced33fb,James Lopez,Debit Card,Asia
3973,2024-01-29,Headphones,5,439.93,2199.65,898f1e42-fb10-4855-8552-de74219fdbb4,Shawn Perry,Bank Transfer,Asia
3974,2024-08-11,Headphones,5,342.31,1711.55,b030c179-1e4f-4d19-aa89-d9954f169dad,Teresa Trevino,Bank Transfer,Asia
3975,2024-08-13,Headphones,1,210.18,210.18,67be841c-2974-49f3-8cc7-b76126a16c5c,Lisa Luna,Bank Transfer,Europe
3976,2024-01-02,Smartphone,8,189.75,1518.0,7a2e934a-3f55-441e-be6e-e26c39fee9ed,Kelsey Rhodes,Bank Transfer,North America
3977,2024-06-19,Keyboard,3,299.03,897.09,d543d436-533a-4a87-9e06-b987e36bd71f,Cody Thompson,PayPal,Asia
3978,2024-02-14,Monitor,8,376.84,3014.72,74e71caa-284d-4458-bdf2-47ed42efbbed,Mr. Drew Hart,Bank Transfer,Asia
3979,2024-03-17,Headphones,6,116.81,700.86,f7f4812b-b08b-4392-90fa-8e215d90d152,Ryan Rodriguez,Bank Transfer,South America
3980,2024-07-07,Smartphone,2,439.77,879.54,53d595f8-7810-4f8b-8bf9-f8806466614c,Wayne Newman,Cash,Africa
3981,2024-03-21,Mouse,8,265.07,2120.56,f012ba98-27c3-40ef-a9ba-f0eb64227357,Angela Smith DVM,Credit Card,North America
3982,2024-03-25,Headphones,6,295.59,1773.54,8f132e2c-68e6-4310-93d0-3ed63ea20a3e,Steve Mooney,Credit Card,South America
3983,2024-01-14,Keyboard,6,479.77,2878.62,b72131d8-f231-48fd-9076-597b3af3bbb7,Christopher Weber,PayPal,South America
3984,2024-04-08,Webcam,6,81.17,487.02,da78aa08-8985-4bce-ab5f-c446873d9a4b,Charlotte Grant,Cash,North America
3985,2024-03-23,Smartphone,8,455.21,3641.68,ba161023-f46c-4997-bca3-71f9b6daaace,Laura Ingram,PayPal,Asia
3986,2024-01-03,Monitor,2,345.34,690.68,511ea5a0-76ce-49ba-bbc9-6c3414f6725d,Kimberly Baker,Bank Transfer,Asia
3987,2024-04-27,Keyboard,8,411.84,3294.72,cf350913-d36e-4b15-b25f-eb22f116b3bf,Sierra Ramirez,PayPal,Asia
3988,2024-06-10,Printer,5,455.45,2277.25,cb965dfa-66a6-49e7-ad00-0cae2eb499f8,Madison Ford,Cash,South America
3989,2024-03-25,Laptop,9,251.98,2267.82,f27e50b8-ba18-4d18-b67d-29963287247f,Melinda Bennett,PayPal,South America
3990,2024-06-12,Laptop,4,266.72,1066.88,1c629794-2981-429d-b0b5-e0e20014f230,Jacqueline Waters,Debit Card,North America
3991,2024-03-27,Laptop,8,251.47,2011.76,ea0376da-095c-4d4a-81d7-63258c067801,Scott Mullins,PayPal,North America
3992,2024-03-03,Smartphone,1,314.77,314.77,9ff97c45-eaa9-4dbf-9ba9-b749e7f5c788,Chad Lewis,Bank Transfer,Asia
3993,2024-03-07,Mouse,4,127.88,511.52,dbce50a8-9355-452a-aff2-2778f084246c,Timothy Potts,Bank Transfer,South America
3994,2024-08-20,Headphones,7,454.39,3180.73,72f31312-ed34-4500-a07b-1b1d629a700a,Derek Mccann,Bank Transfer,Asia
3995,2024-07-25,Keyboard,2,242.51,485.02,17236996-f0c2-41ea-a2b6-21c67c3c4995,Nicholas Rogers,PayPal,South America
3996,2024-02-14,Webcam,2,220.82,441.64,d10bf460-4f79-4fe8-b350-4dc1b6efd8f3,Margaret Barnes,Debit Card,South America
3997,2024-05-03,Headphones,8,44.88,359.04,81301be8-8f02-4271-a3f5-696e0c103205,Maria Waters,Debit Card,Africa
3998,2024-02-27,Mouse,4,73.18,292.72,80cfc170-8e40-4842-bc54-098db8f859fb,Gregory Foster,Credit Card,South America
3999,2024-03-05,Mouse,7,111.77,782.39,d70cd368-f74e-4e2f-a1ae-f393c242ce1d,Keith Wolf,Cash,Oceania
4000,2024-04-01,Keyboard,8,48.37,386.96,87313a71-7247-4152-b003-4bef02067ba1,Tina Davidson,Cash,Asia
4001,2024-01-07,Smartphone,3,81.82,245.46,0a1e7102-1078-453a-b1fd-175fe1397f01,Paul Carroll,Cash,Oceania
4002,2024-07-31,Smartphone,3,279.66,838.98,e7a505de-ae90-451f-99f2-165e8c0bdcc6,Krista Hernandez,Debit Card,North America
4003,2024-06-11,Laptop,8,231.56,1852.48,26f451b7-fe73-498a-b1b0-8bc02dc60615,Mr. Bryan Gillespie,Debit Card,Oceania
4004,2024-01-31,Mouse,8,24.12,192.96,a6da3805-a8f2-4277-9ecd-213d18ec6f24,Kelli Henry,Credit Card,Europe
4005,2024-04-26,Smartphone,9,206.73,1860.57,b2117a66-43b7-4dcf-b245-587a592ccd48,Jenna Sanchez,PayPal,Asia
4006,2024-01-06,Keyboard,1,215.13,215.13,f6ecc516-c4b6-45f8-88b0-175b4109eba3,Robert Harris,Cash,Oceania
4007,2024-04-10,Monitor,3,70.83,212.49,b3e30c2e-6253-451c-980f-3550c0d368d2,Anthony Hampton,Bank Transfer,Asia
4008,2024-06-12,Monitor,9,334.51,3010.59,8c79aa31-a63c-4f12-8b6e-e58385e346ad,Paul Mora,Debit Card,North America
4009,2024-04-13,Laptop,10,181.03,1810.3,2c4c2401-bd99-4d5d-8554-290c7c58cc08,Angela Mcdonald,Bank Transfer,Africa
4010,2024-01-13,Mouse,9,264.58,2381.22,47cbe5c0-3a40-4651-8ffb-8a5c112722f5,Benjamin Flores,Credit Card,Africa
4011,2024-03-02,Keyboard,4,192.96,771.84,70e7a95a-d600-4d41-8485-24209ee1827d,Michael Scott,Debit Card,Asia
4012,2024-05-12,Printer,6,378.07,2268.42,d6fcbfab-dcf5-48d3-9c94-96f9e8ee04e4,Joshua Johnson MD,PayPal,Asia
4013,2024-08-01,Laptop,3,104.97,314.91,8cd5d9ec-6ba6-4bf1-983b-3d7db47e483f,Brittany Parker,Credit Card,North America
4014,2024-04-13,Mouse,6,435.81,2614.86,8180214f-5e5a-4869-8929-26fc105d1e4c,Sheryl Castillo,Cash,Oceania
4015,2024-03-29,Printer,2,62.93,125.86,7d4ecbe7-1ffa-4b0e-96be-a455c4cf9791,Martin Gordon,Debit Card,Africa
4016,2024-06-17,Smartphone,3,51.62,154.86,91f1218c-0020-4437-8fbe-7f8717aef97b,William Hunt,Bank Transfer,Oceania
4017,2024-02-29,Smartphone,2,45.6,91.2,2dfe03b5-f95c-4a6d-a12e-56f4309eebf4,Jesse Rivera,Credit Card,Europe
4018,2024-07-21,Mouse,7,222.1,1554.7,fe959e41-c775-453a-9c48-ed8ef67a7184,Emily Gibson,Debit Card,Oceania
4019,2024-01-03,Headphones,9,310.4,2793.6,91f544e8-a4ff-4040-a632-3d41a54d4822,Paul Powell,Cash,Europe
4020,2024-02-15,Smartphone,3,35.83,107.49,8ad1b917-137b-46d0-bee5-7950e64ddd61,David Ramos,Debit Card,Asia
4021,2024-06-13,Headphones,6,373.17,2239.02,776fe02b-9792-4cca-9ef5-b68763a60b46,Adrian Frederick,Debit Card,Africa
4022,2024-07-11,Keyboard,6,370.14,2220.84,bdd60713-c97d-428e-87ef-be7434c375c0,Carla Ruiz,PayPal,Europe
4023,2024-05-13,Printer,6,78.71,472.26,b4495c6c-afe5-42cf-97dd-ecb2c6e78816,Angelica Lewis,Credit Card,Asia
4024,2024-01-28,Printer,3,258.7,776.1,8eae1529-46a8-4509-b231-621cd7cf308d,Jason Cooper,Bank Transfer,Europe
4025,2024-03-26,Keyboard,8,13.76,110.08,6d75c6f8-79d5-47c4-8217-9b996dabd4bb,Mr. Jose Williams,Credit Card,North America
4026,2024-02-26,Headphones,4,29.62,118.48,3ec8573e-8170-4478-b8ab-985086bdb085,Joseph Scott,Bank Transfer,North America
4027,2024-07-07,Printer,2,189.31,378.62,48dd9a69-5f07-4278-8ad7-f389ca24803f,Javier Roberts,Cash,North America
4028,2024-01-31,Laptop,8,173.61,1388.88,017cb835-4960-4673-b236-8771b0575e57,Jonathan Mccoy,Cash,South America
4029,2024-05-01,Smartphone,10,460.86,4608.6,cd583256-8f30-465e-9b7d-ce44340fd55b,Mr. Thomas Sutton,Cash,Asia
4030,2024-04-28,Laptop,7,18.22,127.54,e26237ac-c36a-4916-9ade-b9a1a8a8c35c,Stacy Woods,PayPal,Oceania
4031,2024-08-28,Smartphone,4,262.2,1048.8,7046406c-d67f-46c2-9ca9-883990f58d13,Dennis Wilson,PayPal,North America
4032,2024-05-10,Monitor,7,386.06,2702.42,cc356886-127e-4287-8910-5458bb8de4be,Kathryn Smith,PayPal,South America
4033,2024-01-10,Laptop,7,341.12,2387.84,2bfcea3c-d8c0-4795-8c44-5a4bcbb8bfd7,Jacqueline Wilkins,Credit Card,South America
4034,2024-06-02,Headphones,6,41.79,250.74,b3feef33-4a74-48ea-ad09-c976c611d29d,Julia Shannon,Debit Card,North America
4035,2024-09-01,Laptop,10,229.73,2297.3,aa9ef1e8-790f-49fc-8210-b4636801874f,Brianna Welch,PayPal,North America
4036,2024-08-29,Headphones,1,194.98,194.98,ab57cd72-1179-4d31-8aad-5a6898c7542c,Linda Bailey,Cash,Oceania
4037,2024-04-19,Headphones,10,477.95,4779.5,6f63a3d4-f3e3-4a83-82b3-cd1204befbfa,Mark Yang,Debit Card,South America
4038,2024-01-19,Laptop,7,134.78,943.46,042a1c1d-0428-4bb1-b7b9-97655e759e21,Paul Pierce,PayPal,Asia
4039,2024-02-05,Printer,5,389.12,1945.6,b7a70288-5219-4f45-bd6d-1bc9ba512543,Allison Chang,PayPal,Asia
4040,2024-03-02,Printer,2,155.85,311.7,003b2b34-3575-4707-acbe-578b5b349ac1,Johnny Donovan,Credit Card,South America
4041,2024-03-15,Laptop,7,54.96,384.72,0620cee6-6135-4d2f-9483-5f5b29bbc753,Marissa Miller,Credit Card,South America
4042,2024-07-26,Monitor,6,339.63,2037.78,ab45d5ea-d847-4fc7-8cca-9a161d46fdab,Tina Wright,Debit Card,Oceania
4043,2024-07-21,Keyboard,10,296.02,2960.2,ceed6b1f-4d5d-471f-abd3-cd0bf484118e,Matthew Martin,Debit Card,Europe
4044,2024-02-11,Smartphone,4,481.94,1927.76,1eac5a73-c7f8-42ec-9156-894c0bddd329,John Martinez,PayPal,Asia
4045,2024-03-10,Headphones,10,205.67,2056.7,3ef360a8-701f-42c0-8849-648e608fc40e,Mary Martinez,Credit Card,Asia
4046,2024-07-05,Webcam,7,72.64,508.48,7411090d-a63a-47d9-bad7-2d756c74ee1a,Ronnie Wells,PayPal,North America
4047,2024-08-07,Printer,1,237.81,237.81,5e588047-71ca-4f94-bcb3-65a8e5f6b6ce,Rebecca Lewis,Credit Card,North America
4048,2024-02-10,Webcam,10,37.21,372.1,5c5bd635-baae-4d33-a061-ab6c7cc1357d,Joseph Burns,Bank Transfer,Africa
4049,2024-05-26,Webcam,7,243.94,1707.58,3a38882f-ab0d-4372-a8e9-f94ee94d3dec,Lisa Young,Credit Card,Europe
4050,2024-03-13,Mouse,5,466.81,2334.05,3a3127f2-990b-42a9-90d5-05d2b0a3a433,Lance Roman,Credit Card,South America
4051,2024-04-08,Webcam,1,254.39,254.39,d56c4b3c-9f29-4460-a95e-c7ababe11829,Melinda Meyers,Debit Card,South America
4052,2024-01-27,Headphones,10,412.51,4125.1,e12dc750-4b9b-4cac-860a-3f7ba797c051,Kim Parker,PayPal,North America
4053,2024-01-03,Mouse,2,308.76,617.52,4f4e2e77-54e9-41ff-bdf7-871a6b9dc684,Kristina Johnson,PayPal,Asia
4054,2024-05-31,Printer,3,36.79,110.37,f4f91d3d-051f-4287-bac1-0b417f23a168,Jasmine White,Bank Transfer,Europe
4055,2024-06-30,Printer,5,420.86,2104.3,acec7a4c-9d4b-4d33-beec-ada224b7f160,John Robinson,PayPal,South America
4056,2024-05-24,Laptop,5,154.32,771.6,8a0b8799-3f49-432d-ab7a-1885f5271ce1,Jennifer Smith,Bank Transfer,South America
4057,2024-06-10,Smartphone,4,274.29,1097.16,15f0fb00-99e0-4332-a46e-418af52f34c3,Justin Mckinney,PayPal,Africa
4058,2024-03-25,Headphones,7,38.92,272.44,281f048a-d215-49e2-ace3-f0659ad3eb95,Wendy Becker,Bank Transfer,Europe
4059,2024-02-26,Printer,1,433.09,433.09,af939a09-c7bb-494e-ab31-76faf7be8e9d,Jenna Ortiz,PayPal,Oceania
4060,2024-08-05,Printer,9,378.59,3407.31,6881b9a8-722c-49d2-acdf-1a8dd18cd24e,Michele Weber,PayPal,Africa
4061,2024-02-03,Monitor,3,159.94,479.82,0916f7e8-9b31-4c99-bf0d-e24ee01c3582,Angela Abbott,Debit Card,Africa
4062,2024-05-17,Smartphone,10,384.31,3843.1,cf8b8008-b56e-460e-9274-2bd469bff54c,Matthew Massey,Credit Card,Europe
4063,2024-02-20,Monitor,2,130.57,261.14,a1124c0c-0aa0-4d2a-89fb-1bf64288c9f5,Maxwell Mclean,Cash,Asia
4064,2024-06-18,Printer,4,126.71,506.84,46a2a67b-662e-4a31-a3e9-480fdbacb093,Christine Hernandez,Bank Transfer,Oceania
4065,2024-05-07,Printer,10,453.64,4536.4,c8b55055-db48-4b79-9edf-470b6153c8d4,Amanda Avery,Cash,Africa
4066,2024-03-15,Keyboard,5,297.19,1485.95,95fd3f0b-7b67-4bab-bb9f-4569b9e8bde7,Felicia Ryan,Bank Transfer,Asia
4067,2024-08-29,Smartphone,6,468.65,2811.9,416a1b48-7a89-4ab1-bb87-94da11317320,Luis Sanchez,Cash,North America
4068,2024-08-30,Headphones,6,179.96,1079.76,e7dce9a4-1887-4937-b3b3-c74858a5b5b7,Stephanie Kerr,Credit Card,North America
4069,2024-04-15,Smartphone,9,243.03,2187.27,2828ee6d-d9b8-4549-80f2-7711be7e1428,Timothy Williams,Bank Transfer,Oceania
4070,2024-03-29,Monitor,1,318.34,318.34,eddab74e-84ad-4577-a2ef-77904b7bb8be,Calvin Wise,PayPal,Asia
4071,2024-01-16,Laptop,1,430.08,430.08,a7993317-6648-42f3-8f34-52005c7fabf5,Lisa Moore,Cash,North America
4072,2024-05-25,Monitor,6,16.9,101.4,33c3a466-97e0-4058-af6a-90048f3eed40,Carolyn Dunlap,Bank Transfer,Oceania
4073,2024-08-20,Monitor,6,92.14,552.84,a483b468-0bdc-4639-9186-b527000677a8,Justin Adams,Bank Transfer,Oceania
4074,2024-01-26,Webcam,9,354.74,3192.66,85139e5a-3e4f-421d-86c6-cc9e8696a585,Russell White,Cash,South America
4075,2024-01-12,Printer,6,180.78,1084.68,00b1abc2-ec5d-46bd-b488-f6164a721fdd,John Duffy,Bank Transfer,North America
4076,2024-08-28,Monitor,7,408.42,2858.94,9b19bd7c-bbad-4830-92db-b20d35e5e8e8,Katherine Foley,Bank Transfer,Africa
4077,2024-07-26,Mouse,7,493.51,3454.57,a60f2a4d-e9fd-44c0-9bcd-4b8b4fddbd2c,Katherine Rhodes,Bank Transfer,South America
4078,2024-08-18,Laptop,3,341.25,1023.75,3de3aa76-6714-4b1d-88f7-bbc44d3a24d5,Jennifer Ingram,PayPal,Europe
4079,2024-05-08,Webcam,10,412.29,4122.9,dc00f6bb-87e6-447a-b402-7ff2fc1248c4,Olivia Lester,Cash,Africa
4080,2024-06-01,Keyboard,5,317.37,1586.85,f1064c86-54ec-43c7-8c4d-68717c08928f,Alice Perez,Credit Card,Europe
4081,2024-05-02,Keyboard,5,227.14,1135.7,fe8850fb-6128-46a6-8ada-475825366e73,Justin Wagner,Cash,Europe
4082,2024-01-17,Mouse,3,117.07,351.21,16a05bfb-65f2-4ed4-9d05-25869801e586,Thomas Johnson,Credit Card,Europe
4083,2024-08-30,Printer,9,445.77,4011.93,0311e3e2-c28a-4b3f-a8bf-66fdf2edf86c,Michael Curtis,PayPal,North America
4084,2024-06-09,Laptop,8,345.1,2760.8,e48a923f-4f30-46ee-9b77-e76082d58d75,Megan Maddox,PayPal,Oceania
4085,2024-03-07,Keyboard,9,208.87,1879.83,0a499fdf-f9e6-4780-b401-19fade9415ed,Sandra George,Debit Card,Europe
4086,2024-01-11,Webcam,9,474.74,4272.66,04a85a4c-8795-4840-97d7-7d6042edc81a,Christina Hines,Bank Transfer,Asia
4087,2024-01-02,Monitor,3,265.01,795.03,2385fd10-d2f5-4231-b86d-6178537b2ed7,Jessica Bentley,Cash,Oceania
4088,2024-08-29,Printer,3,446.43,1339.29,a0a7c299-fb4b-4ea2-a741-d35e608008bc,Laura Pacheco,Credit Card,Asia
4089,2024-03-30,Keyboard,9,475.61,4280.49,fa3b1c61-e95e-4d52-975e-c4cba2dc4855,Kelly Phillips,Debit Card,Oceania
4090,2024-02-08,Smartphone,2,160.9,321.8,356f551d-ad3b-4283-96e0-36a526277854,Theresa Bowers,PayPal,South America
4091,2024-03-19,Mouse,2,402.97,805.94,a377ae62-dec8-4082-a949-c822b6078e99,Elizabeth Thornton,PayPal,Oceania
4092,2024-01-15,Mouse,2,338.85,677.7,c68f372d-7709-46d9-bec5-54b8786d8ca0,Ronald Thornton,PayPal,North America
4093,2024-03-19,Webcam,10,69.84,698.4,f5c280de-6fa2-4959-b7e0-483cdc1cff55,Mary Davenport,Bank Transfer,Africa
4094,2024-07-06,Printer,3,474.05,1422.15,b75442e0-2b2a-46c5-9595-62e92e5b3ba3,Carrie Turner,Credit Card,Africa
4095,2024-04-04,Printer,4,107.85,431.4,06d1abfa-3ec0-4ba4-922a-1f2a80b96ff3,Andrea Mcknight,PayPal,Asia
4096,2024-05-09,Headphones,1,221.48,221.48,133a8061-ed16-475a-b5e8-88ed738ef989,Mr. Cody Blevins MD,Cash,Oceania
4097,2024-01-09,Headphones,3,20.8,62.4,07189245-cdd2-47f0-9e76-1ec37c7556e0,Sara Morgan,PayPal,Africa
4098,2024-03-01,Headphones,4,121.02,484.08,48dff7e7-8187-4ed6-8750-3ee2b2cde0f8,Sarah Hunter,Debit Card,Asia
4099,2024-03-07,Mouse,2,87.16,174.32,588eaf0b-6bc8-4687-9ffb-e52bdbb011f7,Charlene Hansen,Bank Transfer,Oceania
4100,2024-01-21,Laptop,9,42.08,378.72,d755896a-dc4d-4bd0-b22d-03792c29f3b2,Bradley Harrell,Bank Transfer,Africa
4101,2024-03-07,Mouse,4,186.09,744.36,284b0055-f8a4-4bdd-b79b-fb33ddc89ac5,Darryl Williams,Cash,South America
4102,2024-04-15,Webcam,10,53.42,534.2,48146e18-469a-4b03-8dbc-50de55ff1deb,Nicole Herman,Bank Transfer,South America
4103,2024-01-19,Webcam,2,175.61,351.22,7b5e904a-dc7a-4ef0-8b67-c87e73bf76a2,Lisa Martinez,Cash,Oceania
4104,2024-05-13,Monitor,4,11.11,44.44,46563d1c-a180-4a4b-b4a0-135a5ad0a36c,Kimberly Dean,Credit Card,South America
4105,2024-01-03,Printer,8,383.65,3069.2,69c37cfc-2bd7-49e6-a1a4-16e7e3cbd286,Wanda Terrell,Bank Transfer,Oceania
4106,2024-02-05,Smartphone,6,58.05,348.3,ed9f064a-8341-4e10-8cce-63d80a603059,Logan Waller,PayPal,Oceania
4107,2024-02-20,Printer,8,125.8,1006.4,227be1ae-94e4-4085-be05-3aa7ec7a0314,Matthew Williams,Credit Card,Asia
4108,2024-06-14,Keyboard,5,143.83,719.15,b165a930-a156-46a1-a652-127d06e8f2d3,Heather Wilson,PayPal,Oceania
4109,2024-05-10,Smartphone,10,365.85,3658.5,9f8f0ef0-16a2-4848-9730-fcea572f74c2,Daniel Heath,Credit Card,North America
4110,2024-04-24,Keyboard,9,234.89,2114.01,79779828-5ee2-4dd4-b0af-11c0dec170fd,Christopher King,Debit Card,North America
4111,2024-06-01,Webcam,1,338.06,338.06,3e29f0fe-37db-4acd-a997-36734332dd0f,Jeffrey Vasquez,Cash,South America
4112,2024-06-22,Laptop,4,253.74,1014.96,e3bc06b2-2a32-4462-a443-b9af99fcb0e0,Kristen Nielsen,PayPal,Oceania
4113,2024-08-07,Keyboard,2,100.96,201.92,e43cd33d-db15-4da9-bacc-7afa51a73d23,Troy Dudley,Cash,Africa
4114,2024-02-24,Monitor,5,277.04,1385.2,9e0818f8-fc88-4837-a5cb-b3dae003b173,William Baker,PayPal,Europe
4115,2024-01-25,Printer,9,341.52,3073.68,2e6a6dde-b7b1-4e7b-8302-0b5b5e15d7ec,Allen Turner,Debit Card,Asia
4116,2024-08-03,Printer,4,230.25,921.0,9036eba9-cc56-4d71-94d2-98f57349e1fb,Jonathan Crane,Cash,Oceania
4117,2024-04-16,Headphones,2,111.66,223.32,0c9b2dc4-6f8f-47ff-a8e1-34aa30374016,Jennifer Thomas,Bank Transfer,Africa
4118,2024-04-22,Printer,6,38.37,230.22,5f1f86e9-ea62-4069-a5f0-2f23a73fd4b4,Dustin Hoffman,Debit Card,North America
4119,2024-02-29,Mouse,10,24.46,244.6,ba5bf6ee-62e0-4aae-a1b2-6f0b7cb353d4,April Jackson,Cash,Africa
4120,2024-03-05,Monitor,6,168.46,1010.76,c16e6318-69c8-478a-a365-416207c73604,Julie Miller,PayPal,Europe
4121,2024-07-05,Printer,2,480.78,961.56,42a6c186-a716-46b6-bcb3-b5d3fc668953,Beth Mills,Debit Card,North America
4122,2024-01-14,Headphones,7,225.75,1580.25,f8dd8314-01ed-4bac-860f-978803b1df78,Nicholas Castillo,Bank Transfer,Africa
4123,2024-08-21,Mouse,7,373.81,2616.67,35541c04-2b67-45af-ace1-fe0cfd261c4f,Chelsea Nguyen,Debit Card,Africa
4124,2024-03-21,Webcam,7,392.71,2748.97,5cba65ca-9e35-470f-8367-056adb8a15a7,Glen Allen,Debit Card,Europe
4125,2024-07-11,Keyboard,8,52.41,419.28,efc7570b-dfec-4536-ba9e-ec4f198f86a2,Laura Reynolds,Debit Card,North America
4126,2024-03-11,Headphones,1,472.95,472.95,b06864b3-d0ea-4a69-9abe-a55357449b32,Kathryn Nguyen,Debit Card,Europe
4127,2024-02-06,Headphones,2,204.84,409.68,336aeb5c-dcd6-4204-a359-f0c5fc57d93d,Sheila Johnston,Cash,Africa
4128,2024-03-10,Monitor,6,196.42,1178.52,0cc199c9-960b-490e-81be-d1927186d318,Brian Miller,PayPal,North America
4129,2024-03-03,Printer,4,53.81,215.24,c69408f2-fa08-4e5b-9cde-e7abbdb3a5d6,Darryl May,Credit Card,Asia
4130,2024-07-29,Monitor,1,118.0,118.0,aa2f743b-36ed-4463-8edc-630f2bde64dd,Russell Evans,PayPal,Oceania
4131,2024-07-30,Keyboard,10,20.33,203.3,7aaedf9b-71fc-4165-9380-190b3323794f,Kristen Henderson,PayPal,Africa
4132,2024-06-11,Monitor,2,47.27,94.54,3736adae-33bd-444f-b16a-44c03e0119a3,Gina Key,PayPal,Oceania
4133,2024-06-29,Webcam,9,256.59,2309.31,06458788-9041-4361-ac40-f0117bd5f70f,Paul Mason,PayPal,North America
4134,2024-05-18,Webcam,8,154.49,1235.92,b0d22378-0eca-4ff5-a722-2415c7f2ef4a,Jose Welch,Bank Transfer,Asia
4135,2024-07-03,Webcam,1,208.58,208.58,c90a46d3-d084-4b12-92d2-8609fcf3ff47,Alan Dean,Debit Card,North America
4136,2024-08-28,Laptop,1,189.41,189.41,a1eaebec-785d-4dd4-b2ed-5cea90fa02da,Casey Bryant,PayPal,Africa
4137,2024-06-09,Printer,3,497.82,1493.46,543e8676-e04a-40c3-9c9c-d243615f9fc9,Dr. Shawn Rogers,Cash,Africa
4138,2024-02-03,Webcam,7,81.66,571.62,72c74b6a-6158-4f1a-8c3d-082408acb65b,Steve Morris,Credit Card,South America
4139,2024-04-17,Printer,4,16.49,65.96,6e3322ec-be9b-4959-9d17-ab41a9eda6b1,David Gonzalez,Bank Transfer,Africa
4140,2024-01-08,Keyboard,9,364.94,3284.46,9858aed1-73d6-42b2-96b0-11a21cc26114,Curtis Nichols,PayPal,Oceania
4141,2024-04-09,Keyboard,3,169.87,509.61,4181871a-dacd-48a9-96db-64d34ff04d65,Julie Meyer,PayPal,North America
4142,2024-02-21,Headphones,5,150.2,751.0,8393d725-b3c7-4b07-a8ab-e9eb5dd69f39,Kayla Hicks,Bank Transfer,Europe
4143,2024-05-21,Laptop,2,468.19,936.38,1ca63124-150b-4d52-913b-17e46cb82a85,Cynthia Gutierrez,Cash,Oceania
4144,2024-08-20,Laptop,4,427.1,1708.4,7e338f90-b891-4cbd-a820-0f45c44fbc17,Eric Campbell,PayPal,Oceania
4145,2024-03-29,Webcam,6,310.64,1863.84,7f4920f5-1508-425c-ba49-bde395a9bb5d,Amanda Holt,PayPal,Europe
4146,2024-08-03,Printer,5,265.01,1325.05,e30dfe57-4827-4897-b70f-1b10abb6771e,Caitlin Curtis,Cash,South America
4147,2024-08-21,Mouse,2,318.0,636.0,88c8d704-236c-4177-81fb-15149d7d5c14,Nicole Heath,Credit Card,North America
4148,2024-08-03,Webcam,7,189.42,1325.94,bd196709-1b3c-4ba1-b746-9ec5c8afd722,William Donaldson,Cash,Asia
4149,2024-04-12,Webcam,8,213.64,1709.12,a03edcfa-d15c-4c54-8bf9-82d80a264aac,Jennifer Adams,Bank Transfer,South America
4150,2024-05-02,Webcam,6,119.49,716.94,2114de1a-6d5b-4855-b03e-0b0bd23de94d,Benjamin Moody,Debit Card,Oceania
4151,2024-03-14,Printer,3,88.83,266.49,aa3f2cf2-fb9a-4d3a-8c19-a832ca931096,Kaitlin Keller,Debit Card,Europe
4152,2024-04-09,Webcam,9,359.27,3233.43,ed9dddd6-7ad2-44ce-b722-c8d4d42a839a,Amy Taylor,PayPal,Oceania
4153,2024-02-25,Mouse,4,221.42,885.68,a77215ac-e092-4e20-ba91-95e8ce43a0bb,Christopher Nelson,Credit Card,Oceania
4154,2024-05-19,Webcam,9,410.86,3697.74,33d2be0a-2d7d-4833-af44-afe4c8f894c6,Robert Decker,Debit Card,Oceania
4155,2024-02-18,Keyboard,6,252.47,1514.82,787b471c-d02a-487b-8ab6-88118b3b6b7b,Cody Jones,PayPal,Asia
4156,2024-04-11,Smartphone,9,175.38,1578.42,fe3f4482-8455-424a-a211-d70a6d06f267,Todd Paul,Cash,Europe
4157,2024-04-02,Printer,2,13.13,26.26,99504159-b59d-46b7-b830-c9efdaa2dc7d,Dr. Paige Richards,PayPal,Asia
4158,2024-07-24,Smartphone,9,242.6,2183.4,6f712ee5-3e3a-4533-9864-5e122b671269,Kimberly Lee,Cash,Europe
4159,2024-02-25,Monitor,7,207.75,1454.25,7ea5718e-12ca-476a-bd32-7d182a68e6ee,Carrie Edwards,Cash,Oceania
4160,2024-07-25,Smartphone,2,95.81,191.62,93bbb164-ab33-48de-a693-6dbde5c7316d,Nathan Black MD,Debit Card,Asia
4161,2024-05-20,Smartphone,3,252.42,757.26,ce173175-fb54-4c6d-9172-744a962cdbab,Christine Green,Debit Card,Oceania
4162,2024-06-15,Monitor,3,65.52,196.56,75fe5bb3-7e1d-480a-8967-d1440e0bee4d,Janice Thompson,Cash,Asia
